ID number,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
1082,May 10 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
1088,May 11 2015,DOG,SHIH TZU,UNKNOWN,MALE,FALSE,Queens,UNKNOWN
1125,May 15 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
1466,June 12 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
1557,June 20 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
2049,July 31 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2159,August 09 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
2215,August 14 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2390,August 29 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2601,September 16 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
2635,September 19 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
2650,September 21 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
3003,November 02 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
3311,December 05 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
3483,December 24 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
3499,December 25 2015,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
4048,March 06 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
4049,March 06 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
4081,March 11 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
4385,April 17 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
4620,May 08 2016,DOG,SHIH TZU,UNKNOWN,MALE,TRUE,Queens,UNKNOWN
4707,May 18 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
4848,May 30 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
5111,June 27 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
5251,July 12 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
5382,July 27 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
5909,September 13 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
6011,September 25 2016,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
6993,February 02 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
7298,March 11 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
7442,March 27 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
7670,April 21 2017,DOG,SHIH TZU,UNKNOWN,MALE,FALSE,Bronx,UNKNOWN
7929,May 19 2017,DOG,SHIH TZU,UNKNOWN,MALE,FALSE,Staten Island,UNKNOWN
8406,June 28 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
8407,June 28 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
8556,July 10 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
8849,August 02 2017,DOG,SHIH TZU,UNKNOWN,MALE,FALSE,Queens,UNKNOWN
8974,August 12 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
9093,August 23 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
10016,November 28 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
10164,December 17 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
10208,December 21 2017,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
10741,March 06 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
10745,March 07 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
10946,March 30 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
11745,June 15 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
11909,June 27 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
12052,July 09 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
12081,July 12 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
12247,July 26 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
12266,July 27 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
12599,August 24 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
12653,August 29 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
13647,December 31 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
14091,March 04 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
14175,March 15 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
15119,June 09 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
15198,June 16 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
15312,June 26 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
15389,July 03 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
15722,August 01 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
15863,August 13 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
16003,August 27 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,TRUE,Bronx,UNKNOWN
16317,September 24 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
16722,November 08 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
16775,November 13 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
17234,January 06 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
17370,January 24 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
17418,January 30 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
17583,February 20 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
17782,March 14 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
18064,May 18 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
18137,May 30 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
18208,June 08 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
18358,June 28 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
18688,August 10 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
18811,August 24 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
19091,September 27 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
19234,October 18 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
19716,December 28 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
19849,January 23 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
20555,May 03 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
20562,May 04 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
20641,May 12 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
21037,June 20 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
21241,July 11 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
21454,July 31 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
21463,August 01 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
22192,October 30 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
22341,November 14 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
11197,April 27 2018,DOG,SHIBA INU,UNKNOWN,MALE,FALSE,Brooklyn,UNKNOWN
15197,June 16 2019,DOG,SHIBA INU,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
17349,January 21 2020,DOG,SHIBA INU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
17392,January 26 2020,DOG,SHIBA INU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
20845,June 03 2021,DOG,SHIBA INU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2133,August 07 2015,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
3229,November 26 2015,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
6598,December 08 2016,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
7604,April 15 2017,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
9671,October 20 2017,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
11196,April 27 2018,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
14365,April 04 2019,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
15612,July 22 2019,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
18366,June 29 2020,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
19893,February 01 2021,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
20596,May 08 2021,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
21319,July 19 2021,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
21354,July 22 2021,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
21403,July 26 2021,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
22385,November 19 2021,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
17876,April 06 2020,DOG,SHEEPDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
21937,September 25 2021,DOG,SHEEPDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
22635,December 26 2021,DOG,SHEEPDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
11555,June 01 2018,DOG,"SHAR-PEI, CHINESE",UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
22437,November 27 2021,DOG,"SHAR-PEI, CHINESE",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
17582,February 20 2020,DOG,SCOTTISH TERRIER,UNKNOWN,MALE,FALSE,Other,UNKNOWN
1432,June 09 2015,DOG,"SCHNAUZER, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
7291,March 10 2017,DOG,"SCHNAUZER, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
21251,July 12 2021,DOG,"SCHNAUZER, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
21636,August 19 2021,DOG,"SCHNAUZER, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
1815,July 11 2015,DOG,"SCHNAUZER, MINIATURE",UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
3036,November 05 2015,DOG,"SCHNAUZER, MINIATURE",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
20831,June 02 2021,DOG,SCHNAUZER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
13110,October 17 2018,DOG,SAMOYED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
978,May 02 2015,DOG,SAINT BERNARD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
9789,October 31 2017,DOG,SAINT BERNARD,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
14536,April 21 2019,DOG,SAINT BERNARD,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
209,February 01 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
812,April 17 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
1109,May 13 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
1176,May 20 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
1304,May 30 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
1391,June 06 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
1679,July 01 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
1733,July 04 2015,DOG,ROTTWEILER,UNKNOWN,MALE,FALSE,Queens,UNKNOWN
1771,July 07 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
1772,July 07 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
2007,July 27 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
2172,August 10 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
2369,August 27 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
2464,September 04 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
2600,September 16 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
2865,October 18 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
2953,October 27 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
3001,November 02 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
3417,December 15 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
3681,January 16 2016,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
3821,February 03 2016,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
4154,March 20 2016,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
5585,August 14 2016,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
6265,October 25 2016,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
6402,November 12 2016,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
6405,November 13 2016,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
7704,April 25 2017,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
8206,June 12 2017,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
8345,June 24 2017,DOG,ROTTWEILER,UNKNOWN,FEMALE,FALSE,Staten Island,UNKNOWN
8695,July 21 2017,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
8994,August 14 2017,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
8995,August 14 2017,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
9851,November 08 2017,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
10282,January 01 2018,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
10572,February 11 2018,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
11195,April 27 2018,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
11542,May 31 2018,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
12695,September 03 2018,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
13384,November 23 2018,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
13619,December 27 2018,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
14213,March 19 2019,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
14578,April 24 2019,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
14880,May 22 2019,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
15601,July 21 2019,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
16332,September 25 2019,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
16685,November 03 2019,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
16858,November 22 2019,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
17391,January 26 2020,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
18040,May 14 2020,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
20172,March 20 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
20656,May 14 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
20803,May 29 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
21064,June 23 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
21145,July 02 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
21913,September 22 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
21929,September 24 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
22009,October 04 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
22143,October 24 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
22380,November 18 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
22500,December 07 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
22541,December 12 2021,DOG,ROTTWEILER,UNKNOWN,MALE,FALSE,Manhattan,UNKNOWN
4734,May 21 2016,DOG,RHODESIAN RIDGEBACK MIX,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
1415,June 08 2015,DOG,RHODESIAN RIDGEBACK,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
8652,July 18 2017,DOG,RHODESIAN RIDGEBACK,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
10756,March 09 2018,DOG,RHODESIAN RIDGEBACK,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
13451,December 02 2018,DOG,RHODESIAN RIDGEBACK,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
15681,July 28 2019,DOG,RHODESIAN RIDGEBACK,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
17863,April 04 2020,DOG,RHODESIAN RIDGEBACK,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
22082,October 16 2021,DOG,REFUSED TO PROVIDE,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
22379,November 18 2021,DOG,REFUSED TO PROVIDE,UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
148,January 23 2015,DOG,PUG,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
1803,July 10 2015,DOG,PUG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
17088,December 20 2019,DOG,PUG,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
19975,February 15 2021,DOG,PUG,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
20511,April 28 2021,DOG,PUG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
21326,July 20 2021,DOG,PUG,UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
22420,November 25 2021,DOG,PUG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
12634,August 27 2018,DOG,"POODLE, TOY",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
21545,August 09 2021,DOG,"POODLE, TOY",UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
304,February 14 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
393,February 27 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
424,March 03 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
502,March 13 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
766,April 12 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
1287,May 29 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
1698,July 02 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
1770,July 07 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
1903,July 18 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
1984,July 25 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2073,August 02 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
2477,September 05 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2478,September 05 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2479,September 05 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2487,September 06 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
2831,October 13 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
3405,December 14 2015,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
4639,May 10 2016,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
4847,May 30 2016,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
5381,July 27 2016,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
6064,October 01 2016,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
6787,January 03 2017,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
6792,January 04 2017,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Staten Island,UNKNOWN
7354,March 18 2017,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
8443,July 01 2017,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Bronx,UNKNOWN
9211,September 03 2017,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Other,UNKNOWN
9536,October 04 2017,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
12123,July 16 2018,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
12572,August 21 2018,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Queens,UNKNOWN
13466,December 04 2018,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
13473,December 05 2018,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,UNKNOWN
13659,January 02 2019,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Brooklyn,UNKNOWN
